task,graph_seed,mode,status,success,direct_verified,selected_count,decision_steps,forced_steps,score_calls,edge_count,planted
independent_set,85,greedy_L,SOLUTION_FOUND,True,True,6,6,0,40,53,3 6 7 10 15 19
independent_set,85,greedy_LG,SOLUTION_FOUND,True,True,6,3,3,35,53,3 6 7 10 15 19
independent_set,85,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,630,53,3 6 7 10 15 19
independent_set,85,lookahead_LG_2,SOLUTION_FOUND,True,True,6,5,1,622,53,3 6 7 10 15 19
independent_set,85,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2357,53,3 6 7 10 15 19
independent_set,85,lookahead_LG_3,SOLUTION_FOUND,True,True,6,5,1,2369,53,3 6 7 10 15 19
independent_set,86,greedy_L,FAILED_TO_FIND,False,False,5,5,0,43,42,0 2 10 11 17 19
independent_set,86,greedy_LG,SOLUTION_FOUND,True,True,6,4,2,42,42,0 2 10 11 17 19
independent_set,86,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,856,42,0 2 10 11 17 19
independent_set,86,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,800,42,0 2 10 11 17 19
independent_set,86,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2881,42,0 2 10 11 17 19
independent_set,86,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2947,42,0 2 10 11 17 19
independent_set,87,greedy_L,FAILED_TO_FIND,False,False,4,4,0,35,51,3 4 6 8 12 17
independent_set,87,greedy_LG,SOLUTION_FOUND,True,True,6,3,3,34,51,3 4 6 8 12 17
independent_set,87,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,813,51,3 4 6 8 12 17
independent_set,87,lookahead_LG_2,SOLUTION_FOUND,True,True,6,5,1,557,51,3 4 6 8 12 17
independent_set,87,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2734,51,3 4 6 8 12 17
independent_set,87,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2748,51,3 4 6 8 12 17
independent_set,88,greedy_L,SOLUTION_FOUND,True,True,6,6,0,42,42,0 5 6 8 10 12
independent_set,88,greedy_LG,SOLUTION_FOUND,True,True,6,3,3,37,42,0 5 6 8 10 12
independent_set,88,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,731,42,0 5 6 8 10 12
independent_set,88,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,731,42,0 5 6 8 10 12
independent_set,88,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2691,42,0 5 6 8 10 12
independent_set,88,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2691,42,0 5 6 8 10 12
independent_set,89,greedy_L,SOLUTION_FOUND,True,True,6,6,0,50,34,2 4 8 11 15 19
independent_set,89,greedy_LG,SOLUTION_FOUND,True,True,6,6,0,50,34,2 4 8 11 15 19
independent_set,89,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,792,34,2 4 8 11 15 19
independent_set,89,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,792,34,2 4 8 11 15 19
independent_set,89,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2827,34,2 4 8 11 15 19
independent_set,89,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2827,34,2 4 8 11 15 19
independent_set,90,greedy_L,SOLUTION_FOUND,True,True,6,6,0,46,39,2 6 9 11 12 15
independent_set,90,greedy_LG,SOLUTION_FOUND,True,True,6,6,0,46,39,2 6 9 11 12 15
independent_set,90,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,748,39,2 6 9 11 12 15
independent_set,90,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,748,39,2 6 9 11 12 15
independent_set,90,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2571,39,2 6 9 11 12 15
independent_set,90,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2571,39,2 6 9 11 12 15
independent_set,91,greedy_L,SOLUTION_FOUND,True,True,6,6,0,43,38,2 5 7 12 17 18
independent_set,91,greedy_LG,SOLUTION_FOUND,True,True,6,3,3,38,38,2 5 7 12 17 18
independent_set,91,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,874,38,2 5 7 12 17 18
independent_set,91,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,874,38,2 5 7 12 17 18
independent_set,91,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,3266,38,2 5 7 12 17 18
independent_set,91,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,3266,38,2 5 7 12 17 18
independent_set,92,greedy_L,SOLUTION_FOUND,True,True,6,6,0,43,45,3 8 9 13 16 17
independent_set,92,greedy_LG,SOLUTION_FOUND,True,True,6,3,3,38,45,3 8 9 13 16 17
independent_set,92,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,740,45,3 8 9 13 16 17
independent_set,92,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,740,45,3 8 9 13 16 17
independent_set,92,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2598,45,3 8 9 13 16 17
independent_set,92,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2598,45,3 8 9 13 16 17
independent_set,93,greedy_L,SOLUTION_FOUND,True,True,6,6,0,40,48,2 3 5 11 15 18
independent_set,93,greedy_LG,SOLUTION_FOUND,True,True,6,3,3,35,48,2 3 5 11 15 18
independent_set,93,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,590,48,2 3 5 11 15 18
independent_set,93,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,571,48,2 3 5 11 15 18
independent_set,93,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2232,48,2 3 5 11 15 18
independent_set,93,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2232,48,2 3 5 11 15 18
independent_set,94,greedy_L,FAILED_TO_FIND,False,False,5,5,0,41,47,3 5 6 8 9 17
independent_set,94,greedy_LG,FAILED_TO_FIND,False,False,5,5,0,41,47,3 5 6 8 9 17
independent_set,94,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,696,47,3 5 6 8 9 17
independent_set,94,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,748,47,3 5 6 8 9 17
independent_set,94,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2949,47,3 5 6 8 9 17
independent_set,94,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2949,47,3 5 6 8 9 17
independent_set,95,greedy_L,SOLUTION_FOUND,True,True,6,6,0,44,45,0 4 15 16 17 19
independent_set,95,greedy_LG,SOLUTION_FOUND,True,True,6,4,2,42,45,0 4 15 16 17 19
independent_set,95,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,808,45,0 4 15 16 17 19
independent_set,95,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,808,45,0 4 15 16 17 19
independent_set,95,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2939,45,0 4 15 16 17 19
independent_set,95,lookahead_LG_3,SOLUTION_FOUND,True,True,6,5,1,2947,45,0 4 15 16 17 19
independent_set,96,greedy_L,FAILED_TO_FIND,False,False,5,5,0,41,53,3 6 10 11 12 13
independent_set,96,greedy_LG,FAILED_TO_FIND,False,False,5,5,0,41,53,3 6 10 11 12 13
independent_set,96,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,631,53,3 6 10 11 12 13
independent_set,96,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,572,53,3 6 10 11 12 13
independent_set,96,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2536,53,3 6 10 11 12 13
independent_set,96,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,2031,53,3 6 10 11 12 13
independent_set,97,greedy_L,FAILED_TO_FIND,False,False,5,5,0,36,60,0 1 6 8 11 13
independent_set,97,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,36,60,0 1 6 8 11 13
independent_set,97,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,572,60,0 1 6 8 11 13
independent_set,97,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,612,60,0 1 6 8 11 13
independent_set,97,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2299,60,0 1 6 8 11 13
independent_set,97,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,2318,60,0 1 6 8 11 13
independent_set,98,greedy_L,SOLUTION_FOUND,True,True,6,6,0,46,40,0 1 11 13 18 19
independent_set,98,greedy_LG,SOLUTION_FOUND,True,True,6,6,0,46,40,0 1 11 13 18 19
independent_set,98,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,792,40,0 1 11 13 18 19
independent_set,98,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,792,40,0 1 11 13 18 19
independent_set,98,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,3311,40,0 1 11 13 18 19
independent_set,98,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,3135,40,0 1 11 13 18 19
independent_set,99,greedy_L,FAILED_TO_FIND,False,False,5,5,0,47,42,3 5 6 7 12 19
independent_set,99,greedy_LG,SOLUTION_FOUND,True,True,6,5,1,48,42,3 5 6 7 12 19
independent_set,99,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,633,42,3 5 6 7 12 19
independent_set,99,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,629,42,3 5 6 7 12 19
independent_set,99,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2222,42,3 5 6 7 12 19
independent_set,99,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,2218,42,3 5 6 7 12 19
independent_set,100,greedy_L,SOLUTION_FOUND,True,True,6,6,0,39,48,4 5 11 12 14 18
independent_set,100,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,30,48,4 5 11 12 14 18
independent_set,100,lookahead_L_2,FAILED_TO_FIND,False,False,5,5,0,614,48,4 5 11 12 14 18
independent_set,100,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,575,48,4 5 11 12 14 18
independent_set,100,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2453,48,4 5 11 12 14 18
independent_set,100,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2740,48,4 5 11 12 14 18
independent_set,101,greedy_L,FAILED_TO_FIND,False,False,5,5,0,41,50,0 6 11 14 17 18
independent_set,101,greedy_LG,FAILED_TO_FIND,False,False,5,5,0,42,50,0 6 11 14 17 18
independent_set,101,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,657,50,0 6 11 14 17 18
independent_set,101,lookahead_LG_2,SOLUTION_FOUND,True,True,6,6,0,609,50,0 6 11 14 17 18
independent_set,101,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,2497,50,0 6 11 14 17 18
independent_set,101,lookahead_LG_3,SOLUTION_FOUND,True,True,6,6,0,2497,50,0 6 11 14 17 18
clique,42,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,66,0 2 3 7 8 16
clique,42,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,27,66,0 2 3 7 8 16
clique,42,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,399,66,0 2 3 7 8 16
clique,42,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,249,66,0 2 3 7 8 16
clique,42,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,1078,66,0 2 3 7 8 16
clique,42,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,727,66,0 2 3 7 8 16
clique,43,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,65,1 4 9 10 11 14
clique,43,greedy_LG,SOLUTION_FOUND,True,True,6,1,5,20,65,1 4 9 10 11 14
clique,43,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,381,65,1 4 9 10 11 14
clique,43,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,282,65,1 4 9 10 11 14
clique,43,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,975,65,1 4 9 10 11 14
clique,43,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,697,65,1 4 9 10 11 14
clique,44,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,66,3 5 6 13 16 17
clique,44,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,66,3 5 6 13 16 17
clique,44,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,353,66,3 5 6 13 16 17
clique,44,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,268,66,3 5 6 13 16 17
clique,44,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,908,66,3 5 6 13 16 17
clique,44,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,691,66,3 5 6 13 16 17
clique,45,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,54,2 4 8 13 15 19
clique,45,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,29,54,2 4 8 13 15 19
clique,45,lookahead_L_2,FAILED_TO_FIND,False,False,3,3,0,235,54,2 4 8 13 15 19
clique,45,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,198,54,2 4 8 13 15 19
clique,45,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,764,54,2 4 8 13 15 19
clique,45,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,528,54,2 4 8 13 15 19
clique,46,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,48,1 2 4 7 9 12
clique,46,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,26,48,1 2 4 7 9 12
clique,46,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,278,48,1 2 4 7 9 12
clique,46,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,147,48,1 2 4 7 9 12
clique,46,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,701,48,1 2 4 7 9 12
clique,46,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,464,48,1 2 4 7 9 12
clique,47,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,59,2 4 10 11 13 14
clique,47,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,26,59,2 4 10 11 13 14
clique,47,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,321,59,2 4 10 11 13 14
clique,47,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,189,59,2 4 10 11 13 14
clique,47,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,824,59,2 4 10 11 13 14
clique,47,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,536,59,2 4 10 11 13 14
clique,48,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,68,4 6 9 10 11 17
clique,48,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,30,68,4 6 9 10 11 17
clique,48,lookahead_L_2,FAILED_TO_FIND,False,False,3,3,0,292,68,4 6 9 10 11 17
clique,48,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,254,68,4 6 9 10 11 17
clique,48,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,972,68,4 6 9 10 11 17
clique,48,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,654,68,4 6 9 10 11 17
clique,49,greedy_L,SOLUTION_FOUND,True,True,6,6,0,34,58,2 3 10 11 12 13
clique,49,greedy_LG,SOLUTION_FOUND,True,True,6,1,5,20,58,2 3 10 11 12 13
clique,49,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,329,58,2 3 10 11 12 13
clique,49,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,220,58,2 3 10 11 12 13
clique,49,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,829,58,2 3 10 11 12 13
clique,49,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,593,58,2 3 10 11 12 13
clique,50,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,65,7 8 11 12 15 19
clique,50,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,65,7 8 11 12 15 19
clique,50,lookahead_L_2,FAILED_TO_FIND,False,False,4,4,0,295,65,7 8 11 12 15 19
clique,50,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,231,65,7 8 11 12 15 19
clique,50,lookahead_L_3,FAILED_TO_FIND,False,False,5,5,0,697,65,7 8 11 12 15 19
clique,50,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,591,65,7 8 11 12 15 19
clique,51,greedy_L,FAILED_TO_FIND,False,False,2,2,0,26,43,5 7 13 16 17 19
clique,51,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,43,5 7 13 16 17 19
clique,51,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,264,43,5 7 13 16 17 19
clique,51,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,157,43,5 7 13 16 17 19
clique,51,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,660,43,5 7 13 16 17 19
clique,51,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,473,43,5 7 13 16 17 19
clique,52,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,71,1 6 8 11 15 16
clique,52,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,28,71,1 6 8 11 15 16
clique,52,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,348,71,1 6 8 11 15 16
clique,52,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,242,71,1 6 8 11 15 16
clique,52,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,932,71,1 6 8 11 15 16
clique,52,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,584,71,1 6 8 11 15 16
clique,53,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,64,6 14 15 16 17 19
clique,53,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,64,6 14 15 16 17 19
clique,53,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,372,64,6 14 15 16 17 19
clique,53,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,275,64,6 14 15 16 17 19
clique,53,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,1022,64,6 14 15 16 17 19
clique,53,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,793,64,6 14 15 16 17 19
clique,54,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,58,4 9 14 15 17 18
clique,54,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,31,58,4 9 14 15 17 18
clique,54,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,349,58,4 9 14 15 17 18
clique,54,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,274,58,4 9 14 15 17 18
clique,54,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,918,58,4 9 14 15 17 18
clique,54,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,721,58,4 9 14 15 17 18
clique,55,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,65,2 4 6 9 11 19
clique,55,greedy_LG,FAILED_TO_FIND,False,False,5,5,0,32,65,2 4 6 9 11 19
clique,55,lookahead_L_2,FAILED_TO_FIND,False,False,3,3,0,301,65,2 4 6 9 11 19
clique,55,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,216,65,2 4 6 9 11 19
clique,55,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,920,65,2 4 6 9 11 19
clique,55,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,551,65,2 4 6 9 11 19
clique,56,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,57,0 9 12 15 16 17
clique,56,greedy_LG,SOLUTION_FOUND,True,True,6,1,5,20,57,0 9 12 15 16 17
clique,56,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,316,57,0 9 12 15 16 17
clique,56,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,187,57,0 9 12 15 16 17
clique,56,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,782,57,0 9 12 15 16 17
clique,56,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,510,57,0 9 12 15 16 17
clique,57,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,61,0 1 7 10 11 16
clique,57,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,26,61,0 1 7 10 11 16
clique,57,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,319,61,0 1 7 10 11 16
clique,57,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,189,61,0 1 7 10 11 16
clique,57,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,838,61,0 1 7 10 11 16
clique,57,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,526,61,0 1 7 10 11 16
clique,58,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,64,1 3 6 17 18 19
clique,58,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,64,1 3 6 17 18 19
clique,58,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,334,64,1 3 6 17 18 19
clique,58,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,237,64,1 3 6 17 18 19
clique,58,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,859,64,1 3 6 17 18 19
clique,58,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,627,64,1 3 6 17 18 19
clique,59,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,57,0 2 4 7 13 14
clique,59,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,29,57,0 2 4 7 13 14
clique,59,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,316,57,0 2 4 7 13 14
clique,59,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,233,57,0 2 4 7 13 14
clique,59,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,790,57,0 2 4 7 13 14
clique,59,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,607,57,0 2 4 7 13 14
clique,60,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,60,4 7 8 9 12 19
clique,60,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,29,60,4 7 8 9 12 19
clique,60,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,366,60,4 7 8 9 12 19
clique,60,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,223,60,4 7 8 9 12 19
clique,60,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,881,60,4 7 8 9 12 19
clique,60,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,629,60,4 7 8 9 12 19
clique,61,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,57,4 5 6 10 15 17
clique,61,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,57,4 5 6 10 15 17
clique,61,lookahead_L_2,FAILED_TO_FIND,False,False,4,4,0,251,57,4 5 6 10 15 17
clique,61,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,224,57,4 5 6 10 15 17
clique,61,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,883,57,4 5 6 10 15 17
clique,61,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,610,57,4 5 6 10 15 17
clique,62,greedy_L,SOLUTION_FOUND,True,True,6,6,0,34,53,2 4 5 7 14 18
clique,62,greedy_LG,SOLUTION_FOUND,True,True,6,1,5,20,53,2 4 5 7 14 18
clique,62,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,291,53,2 4 5 7 14 18
clique,62,lookahead_LG_2,SOLUTION_FOUND,True,True,6,1,5,132,53,2 4 5 7 14 18
clique,62,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,707,53,2 4 5 7 14 18
clique,62,lookahead_LG_3,SOLUTION_FOUND,True,True,6,1,5,333,53,2 4 5 7 14 18
clique,63,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,58,8 9 10 14 15 19
clique,63,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,58,8 9 10 14 15 19
clique,63,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,319,58,8 9 10 14 15 19
clique,63,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,216,58,8 9 10 14 15 19
clique,63,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,771,58,8 9 10 14 15 19
clique,63,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,588,58,8 9 10 14 15 19
clique,64,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,61,0 3 4 6 12 15
clique,64,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,29,61,0 3 4 6 12 15
clique,64,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,339,61,0 3 4 6 12 15
clique,64,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,240,61,0 3 4 6 12 15
clique,64,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,843,61,0 3 4 6 12 15
clique,64,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,617,61,0 3 4 6 12 15
clique,65,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,52,7 9 13 15 16 18
clique,65,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,52,7 9 13 15 16 18
clique,65,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,306,52,7 9 13 15 16 18
clique,65,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,203,52,7 9 13 15 16 18
clique,65,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,775,52,7 9 13 15 16 18
clique,65,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,584,52,7 9 13 15 16 18
clique,66,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,58,2 4 7 9 13 14
clique,66,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,26,58,2 4 7 9 13 14
clique,66,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,321,58,2 4 7 9 13 14
clique,66,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,208,58,2 4 7 9 13 14
clique,66,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,852,58,2 4 7 9 13 14
clique,66,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,591,58,2 4 7 9 13 14
clique,67,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,61,2 3 4 13 14 17
clique,67,greedy_LG,SOLUTION_FOUND,True,True,6,1,5,20,61,2 3 4 13 14 17
clique,67,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,336,61,2 3 4 13 14 17
clique,67,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,218,61,2 3 4 13 14 17
clique,67,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,833,61,2 3 4 13 14 17
clique,67,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,541,61,2 3 4 13 14 17
clique,68,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,53,3 7 13 14 16 18
clique,68,greedy_LG,FAILED_TO_FIND,False,False,5,5,0,36,53,3 7 13 14 16 18
clique,68,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,310,53,3 7 13 14 16 18
clique,68,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,158,53,3 7 13 14 16 18
clique,68,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,840,53,3 7 13 14 16 18
clique,68,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,508,53,3 7 13 14 16 18
clique,69,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,58,1 2 3 5 11 17
clique,69,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,26,58,1 2 3 5 11 17
